;;;;;;;;;;Daily report lt 55 zone ABCD;;;;;;;Printed Date 2021/12/21(Tue);;;1
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 55 Zone A;kWh WBP 55 Zone A;kWh LWBP 55 Zone A;kWh total 55 Zone B;kWh WBP 55 Zone B;kWh LWBP 55 Zone B;kWh total 55 Zone C;kWh WBP 55 Zone C;kWh LWBP 55 Zone C;kWh total 55 Zone D;kWh WBP 55 Zone D;kWh LWBP 55 Zone D;kW Total 55 Zone A;;;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kW;;;;;
;;;kWh total 19 Zone A;kWh WBP 19 Zone A;kWh LWBP 19 Zone A;kWh total 19 Zone B;kWh WBP 19 Zone B;kWh LWBP 19 Zone B;kWh total 19 Zone C;kWh WBP 19 Zone C;kWh LWBP 19 Zone C;kWh total 19 Zone D;kWh WBP 19 Zone D;kWh LWBP 19 Zone D;kWh total 19 Zone E;kWh WBP 19 Zone E;kWh LWBP 19 Zone E;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
49;20/12/2021;01:00;1.6;0.0;1.6;0.1;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.0;;;
49;20/12/2021;02:00;1.7;0.0;1.6;0.2;0.0;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;;
49;20/12/2021;03:00;1.6;0.0;1.7;0.2;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;;;
49;20/12/2021;04:00;1.6;0.0;1.6;0.1;0.0;0.2;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.0;;;
49;20/12/2021;05:00;1.6;0.0;1.6;0.2;0.0;0.1;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;;
49;20/12/2021;06:00;1.6;0.0;1.6;0.1;0.0;0.2;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;;;
49;20/12/2021;07:00;1.6;0.0;1.6;11.5;0.0;11.6;5.2;0.0;5.2;3.8;0.0;3.8;0.0;0.0;0.0;;;
49;20/12/2021;08:00;5.8;0.0;5.9;19.3;0.0;19.3;9.7;0.0;9.7;6.5;0.0;6.5;0.0;0.0;0.0;;;
49;20/12/2021;09:00;5.7;0.0;5.6;17.9;0.0;18.0;10.6;0.0;10.6;6.8;0.0;6.9;0.0;0.0;0.0;;;
49;20/12/2021;10:00;6.3;0.0;6.3;12.8;0.0;12.5;10.7;0.0;10.5;6.6;0.0;6.4;0.0;0.0;0.0;;;
49;20/12/2021;11:00;7.0;0.0;6.9;19.0;0.0;18.9;10.8;0.0;10.8;6.6;0.0;6.6;0.0;0.0;0.0;;;
49;20/12/2021;12:00;7.5;0.0;7.5;19.4;0.0;19.4;9.5;0.0;9.6;7.1;0.0;7.1;0.0;0.0;0.0;;;
49;20/12/2021;13:00;6.4;0.0;6.5;16.2;0.0;16.5;9.9;0.0;10.0;6.7;0.0;6.8;0.0;0.0;0.0;;;
49;20/12/2021;14:00;4.7;0.0;4.7;7.9;0.0;7.9;9.4;0.0;9.4;6.6;0.0;6.7;0.0;0.0;0.0;;;
49;20/12/2021;15:00;5.4;0.0;5.4;13.4;0.0;13.3;9.0;0.0;9.0;6.7;0.0;6.6;0.0;0.0;0.0;;;
49;20/12/2021;16:00;5.5;0.0;5.5;15.1;0.0;15.2;9.1;0.0;9.1;7.0;0.0;7.0;0.0;0.0;0.0;;;
49;20/12/2021;17:00;5.1;0.0;5.1;14.2;0.0;14.2;7.0;0.0;7.1;5.5;0.0;5.5;0.0;0.0;0.0;;;
49;20/12/2021;18:00;5.4;0.0;5.4;5.5;0.0;5.5;5.5;0.0;5.4;3.9;0.0;3.8;0.0;0.0;0.0;;;
49;20/12/2021;19:00;2.3;1.2;1.1;2.3;1.6;0.6;1.9;1.0;0.8;2.8;2.1;0.7;0.0;0.0;0.0;;;
49;20/12/2021;20:00;1.7;1.7;0.0;0.2;0.2;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
49;20/12/2021;21:00;1.5;1.5;0.0;0.2;0.2;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;;;
49;20/12/2021;22:00;1.4;1.4;0.0;0.2;0.2;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;;
49;20/12/2021;23:00;1.4;0.4;1.0;0.2;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.0;;;
49;20/12/2021;00:00;1.4;0.0;1.4;0.2;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;;;
49;20/12/2021;Daily Total;85.8;6.2;79.6;176.4;2.3;174.1;108.9;1.2;107.7;77.3;2.3;75.0;0.0;0.0;0.0;;;
49;20/12/2021;Daily Maximum;7.5;1.7;7.5;19.4;1.6;19.4;10.8;1.0;10.8;7.1;2.1;7.1;0.0;0.0;0.0;;;
49;20/12/2021;Daily Minimum;1.4;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
49;20/12/2021;Daily Average;3.6;0.3;3.3;7.4;0.1;7.3;4.5;0.1;4.5;3.2;0.1;3.1;0.0;0.0;0.0;;;
49;20/12/2021;Monthly Total;1099.7;129.3;970.3;2353.6;35.6;2318.0;1411.9;23.7;1388.2;982.5;27.1;955.4;5.9;2.5;3.4;;;
49;20/12/2021;Monthly Maximum;104.9;6.9;98.3;212.8;7.4;211.9;118.2;6.8;117.4;82.8;11.3;82.2;3.0;2.1;1.1;;;
49;20/12/2021;Monthly Minimum;32.9;5.1;27.8;3.6;0.6;3.0;1.4;0.2;1.1;1.6;0.3;1.3;0.0;0.0;0.0;;;
49;20/12/2021;Monthly Average;55.0;6.5;48.5;117.7;1.8;115.9;70.6;1.2;69.4;49.1;1.4;47.8;0.3;0.1;0.2;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 19 Zone FGHIJ;;;;;;;Printed Date 2021/12/21(Tue);;;50
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 19 Zone F;kWh WBP 19 Zone F;kWh LWBP 19 Zone F;kWh total 19 Zone G;kWh WBP 19 Zone G;kWh LWBP 19 Zone G;kWh total 19 Zone H;kWh WBP 19 Zone H;kWh LWBP 19 Zone H;kWh total 19 Zone I;kWh WBP 19 Zone I;kWh LWBP 19 Zone I;kWh total 19 Zone J;kWh WBP 19 Zone J;kWh LWBP 19 Zone J;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
50;20/12/2021;01:00;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.1;0.6;0.0;0.6;******;******;******;;;
50;20/12/2021;02:00;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.0;0.7;0.0;0.7;******;******;******;;;
50;20/12/2021;03:00;0.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.1;0.6;0.0;0.7;******;******;******;;;
50;20/12/2021;04:00;0.1;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;0.7;0.0;0.6;******;******;******;;;
50;20/12/2021;05:00;0.0;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.1;0.7;0.0;0.7;******;******;******;;;
50;20/12/2021;06:00;0.1;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.7;0.0;0.7;******;******;******;;;
50;20/12/2021;07:00;0.0;0.0;0.0;0.1;0.0;0.1;4.1;0.0;4.1;9.1;0.0;9.2;******;******;******;;;
50;20/12/2021;08:00;0.1;0.0;0.1;0.1;0.0;0.0;9.4;0.0;9.4;7.6;0.0;7.5;******;******;******;;;
50;20/12/2021;09:00;0.1;0.0;0.0;0.1;0.0;0.1;10.6;0.0;10.4;9.0;0.0;8.9;******;******;******;;;
50;20/12/2021;10:00;0.0;0.0;0.1;0.1;0.0;0.1;10.6;0.0;10.6;7.7;0.0;7.8;******;******;******;;;
50;20/12/2021;11:00;0.1;0.0;0.1;0.1;0.0;0.1;10.1;0.0;10.1;2.4;0.0;2.4;******;******;******;;;
50;20/12/2021;12:00;0.0;0.0;0.0;3.8;0.0;3.8;11.0;0.0;11.2;2.6;0.0;2.6;******;******;******;;;
50;20/12/2021;13:00;0.1;0.0;0.1;4.8;0.0;4.9;9.9;0.0;9.9;2.7;0.0;2.7;******;******;******;;;
50;20/12/2021;14:00;0.1;0.0;0.0;6.5;0.0;6.5;5.5;0.0;5.4;2.6;0.0;2.6;******;******;******;;;
50;20/12/2021;15:00;0.0;0.0;0.1;8.9;0.0;8.9;3.2;0.0;3.2;2.6;0.0;2.6;******;******;******;;;
50;20/12/2021;16:00;0.1;0.0;0.1;8.4;0.0;8.4;4.0;0.0;4.1;8.6;0.0;8.7;******;******;******;;;
50;20/12/2021;17:00;0.0;0.0;0.0;0.1;0.0;0.0;4.1;0.0;4.0;8.0;0.0;7.9;******;******;******;;;
50;20/12/2021;18:00;0.1;0.0;0.1;0.1;0.0;0.1;1.4;0.0;1.4;2.5;0.0;2.5;******;******;******;;;
50;20/12/2021;19:00;0.1;0.0;0.0;0.1;0.0;0.0;0.7;0.4;0.3;1.1;0.7;0.4;******;******;******;;;
50;20/12/2021;20:00;0.0;0.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.6;0.6;0.0;******;******;******;;;
50;20/12/2021;21:00;0.1;0.0;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.6;0.6;0.0;******;******;******;;;
50;20/12/2021;22:00;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.6;0.6;0.0;******;******;******;;;
50;20/12/2021;23:00;0.1;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.0;0.5;0.1;0.5;******;******;******;;;
50;20/12/2021;00:00;0.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.1;0.6;0.0;0.6;******;******;******;;;
50;20/12/2021;Daily Total;1.5;0.2;1.2;34.1;0.3;33.8;85.4;0.7;84.7;73.4;2.6;70.9;******;******;******;;;
50;20/12/2021;Daily Maximum;0.1;0.1;0.1;8.9;0.1;8.9;11.0;0.4;11.2;9.1;0.7;9.2;******;******;******;;;
50;20/12/2021;Daily Minimum;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;******;******;******;;;
50;20/12/2021;Daily Average;0.1;0.0;0.1;1.4;0.0;1.4;3.6;0.0;3.5;3.1;0.1;3.0;******;******;******;;;
50;20/12/2021;Monthly Total;29.8;4.9;24.9;573.0;10.8;562.2;1018.1;38.0;980.1;1050.4;71.4;979.0;******;******;******;;;
50;20/12/2021;Monthly Maximum;1.6;0.3;1.3;79.5;1.0;79.1;128.0;8.3;120.7;103.4;10.5;95.0;******;******;******;;;
50;20/12/2021;Monthly Minimum;1.4;0.2;1.2;2.1;0.3;1.8;1.8;0.3;1.5;15.3;2.4;12.7;******;******;******;;;
50;20/12/2021;Monthly Average;1.5;0.2;1.2;28.7;0.5;28.1;50.9;1.9;49.0;52.5;3.6;49.0;******;******;******;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 19 Zone K;;;;;;;Printed Date 2021/12/21(Tue);;;51
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 19 Zone K;kWh WBP 19 Zone K;kWh LWBP 19 Zone K;;;;;;;;;;;;;;;
Page No.;Date;Time;kWh;kWh;kWh;;;;;;;;;;;;;;;
51;20/12/2021;01:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;02:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;03:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;04:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;05:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;06:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;07:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;08:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;09:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;10:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;11:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;12:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;13:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;14:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;15:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;16:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;17:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;18:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;19:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;20:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;21:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;22:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;23:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;00:00;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;Daily Total;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;Daily Maximum;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;Daily Minimum;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;Daily Average;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;Monthly Total;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;Monthly Maximum;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;Monthly Minimum;******;******;******;;;;;;;;;;;;;;;
51;20/12/2021;Monthly Average;******;******;******;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 18 Zone ABCDE;;;;;;;Printed Date 2021/12/21(Tue);;;52
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 18 Zone A;kWh WBP 18 Zone A;kWh LWBP 18 Zone A;kWh total 18 Zone B;kWh WBP 18 Zone B;kWh LWBP 18 Zone B;kWh total 18 Zone C;kWh WBP 18 Zone C;kWh LWBP 18 Zone C;kWh total 18 Zone D;kWh WBP 18 Zone D;kWh LWBP 18 Zone D;kWh total 18 Zone E;kWh WBP 18 Zone E;kWh LWBP 18 Zone E;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
52;20/12/2021;01:00;0.9;0.0;0.9;1.0;0.0;1.0;0.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.1;;;
52;20/12/2021;02:00;0.9;0.0;0.8;1.0;0.0;1.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.0;;;
52;20/12/2021;03:00;0.8;0.0;0.9;1.0;0.0;1.0;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.1;;;
52;20/12/2021;04:00;0.8;0.0;0.8;1.0;0.0;1.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;;;
52;20/12/2021;05:00;0.9;0.0;0.9;1.0;0.0;1.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;;;
52;20/12/2021;06:00;1.1;0.0;1.0;1.0;0.0;1.0;0.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.0;;;
52;20/12/2021;07:00;1.5;0.0;1.6;1.0;0.0;1.0;0.0;0.0;0.0;0.1;0.0;0.2;0.1;0.0;0.1;;;
52;20/12/2021;08:00;1.4;0.0;1.4;1.0;0.0;1.0;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.1;;;
52;20/12/2021;09:00;1.5;0.0;1.5;1.0;0.0;1.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;;;
52;20/12/2021;10:00;1.4;0.0;1.4;0.9;0.0;0.9;0.0;0.0;0.0;0.2;0.0;0.1;0.1;0.0;0.0;;;
52;20/12/2021;11:00;1.4;0.0;1.4;1.0;0.0;1.0;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.1;;;
52;20/12/2021;12:00;1.6;0.0;1.6;1.0;0.0;1.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;;;
52;20/12/2021;13:00;1.7;0.0;1.6;1.0;0.0;1.0;0.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.0;;;
52;20/12/2021;14:00;1.6;0.0;1.7;1.0;0.0;1.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;;;
52;20/12/2021;15:00;1.6;0.0;1.6;1.0;0.0;1.0;0.0;0.0;0.0;0.1;0.0;0.1;0.0;0.0;0.1;;;
52;20/12/2021;16:00;1.7;0.0;1.7;0.9;0.0;0.9;0.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.1;;;
52;20/12/2021;17:00;1.7;0.0;1.7;1.0;0.0;1.0;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.0;;;
52;20/12/2021;18:00;1.6;0.0;1.6;1.0;0.0;1.0;0.1;0.0;0.1;0.1;0.0;0.2;0.0;0.0;0.1;;;
52;20/12/2021;19:00;1.4;1.1;0.3;1.1;0.7;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;;;
52;20/12/2021;20:00;1.5;1.4;0.0;1.0;1.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;0.1;0.0;;;
52;20/12/2021;21:00;1.5;1.6;0.0;1.0;1.0;0.0;0.1;0.0;0.0;0.2;0.2;0.0;0.1;0.1;0.0;;;
52;20/12/2021;22:00;1.5;1.4;0.0;1.0;1.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;;;
52;20/12/2021;23:00;1.0;0.3;0.8;1.0;0.3;0.7;0.1;0.0;0.0;0.1;0.0;0.1;0.1;0.1;0.1;;;
52;20/12/2021;00:00;1.1;0.0;1.0;1.0;0.0;1.1;0.0;0.0;0.1;0.1;0.0;0.1;0.1;0.0;0.0;;;
52;20/12/2021;Daily Total;32.1;5.8;26.2;23.9;4.0;19.9;1.0;0.2;0.9;2.6;0.4;2.2;1.8;0.3;1.4;;;
52;20/12/2021;Daily Maximum;1.7;1.6;1.7;1.1;1.0;1.1;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0.1;0.1;;;
52;20/12/2021;Daily Minimum;0.8;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;;;
52;20/12/2021;Daily Average;1.3;0.2;1.1;1.0;0.2;0.8;0.0;0.0;0.0;0.1;0.0;0.1;0.1;0.0;0.1;;;
52;20/12/2021;Monthly Total;626.1;111.7;514.3;511.5;85.5;426.0;19.7;3.3;16.4;53.0;8.9;44.1;35.4;6.3;29.1;;;
52;20/12/2021;Monthly Maximum;36.8;6.5;30.3;26.8;4.5;22.4;1.0;0.2;0.9;2.7;0.5;2.3;1.9;0.4;1.5;;;
52;20/12/2021;Monthly Minimum;22.0;4.5;16.9;23.9;4.0;19.9;0.9;0.1;0.8;2.6;0.4;2.2;1.7;0.3;1.4;;;
52;20/12/2021;Monthly Average;31.3;5.6;25.7;25.6;4.3;21.3;1.0;0.2;0.8;2.7;0.4;2.2;1.8;0.3;1.5;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 18 Zone FGHIJ;;;;;;;Printed Date 2021/12/21(Tue);;;53
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 18 Zone F;kWh WBP 18 Zone F;kWh LWBP 18 Zone F;kWh total 18 Zone G;kWh WBP 18 Zone G;kWh LWBP 18 Zone G;kWh total 18 Zone H;kWh WBP 18 Zone H;kWh LWBP 18 Zone H;kWh total 18 Zone I;kWh WBP 18 Zone I;kWh LWBP 18 Zone I;kWh total 18 Zone J;kWh WBP 18 Zone J;kWh LWBP 18 Zone J;;;
Page No.;Date;Time;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;kWh;;;
53;20/12/2021;01:00;0.1;0.0;0.1;0.1;0.0;0.1;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;02:00;0.0;0.0;0.0;0.0;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;03:00;0.1;0.0;0.1;0.1;0.0;0.1;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;04:00;0.1;0.0;0.1;0.0;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;05:00;0.0;0.0;0.0;0.0;0.0;0.1;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;06:00;0.1;0.0;0.1;0.1;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;07:00;0.1;0.0;0.1;0.0;0.0;0.1;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;08:00;0.0;0.0;0.0;0.1;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;09:00;0.1;0.0;0.1;0.0;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;10:00;0.0;0.0;0.0;0.1;0.0;0.1;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;11:00;0.1;0.0;0.1;0.0;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;12:00;0.1;0.0;0.1;0.1;0.0;0.1;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;13:00;0.0;0.0;0.0;0.0;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;14:00;0.1;0.0;0.1;0.0;0.0;0.1;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;15:00;0.1;0.0;0.1;0.1;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;16:00;0.0;0.0;0.0;0.0;0.0;0.1;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;17:00;0.1;0.0;0.1;0.1;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;18:00;0.0;0.0;0.0;0.0;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;19:00;0.1;0.1;0.1;0.1;0.0;0.1;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;20:00;0.1;0.0;0.0;0.0;0.1;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;21:00;0.0;0.1;0.0;0.1;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;22:00;0.1;0.1;0.0;0.0;0.1;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;23:00;0.1;0.0;0.0;0.1;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;00:00;0.0;0.0;0.1;0.0;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;Daily Total;1.5;0.3;1.3;1.1;0.2;0.9;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;Daily Maximum;0.1;0.1;0.1;0.1;0.1;0.1;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;Daily Minimum;0.0;0.0;0.0;0.0;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;Daily Average;0.1;0.0;0.1;0.0;0.0;0.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;Monthly Total;30.6;5.2;25.5;21.9;3.7;18.1;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;Monthly Maximum;1.6;0.3;1.3;1.1;0.2;1.0;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;Monthly Minimum;1.5;0.2;1.2;1.0;0.1;0.9;******;******;******;******;******;******;******;******;******;;;
53;20/12/2021;Monthly Average;1.5;0.3;1.3;1.1;0.2;0.9;******;******;******;******;******;******;******;******;******;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;Daily report lt 18 Zone K;;;;;;;Printed Date 2021/12/21(Tue);;;54
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;2021/12/20(Mon);;;;;;;;;;;;;;;;;
;;;kWh total 18 Zone K;kWh WBP 18 Zone K;kWh LWBP 18 Zone K;;;;;;;;;;;;;;;
Page No.;Date;Time;kWh;kWh;kWh;;;;;;;;;;;;;;;
54;20/12/2021;01:00;0.0;0.0;0.0;;;;;;;;;;;;;;;
54;20/12/2021;02:00;0.0;0.0;0.1;;;;;;;;;;;;;;;
54;20/12/2021;03:00;0.1;0.0;0.0;;;;;;;;;;;;;;;
54;20/12/2021;04:00;0.0;0.0;0.0;;;;;;;;;;;;;;;
54;20/12/2021;05:00;0.0;0.0;0.1;;;;;;;;;;;;;;;
54;20/12/2021;06:00;0.1;0.0;0.0;;;;;;;;;;;;;;;
54;20/12/2021;07:00;0.0;0.0;0.0;;;;;;;;;;;;;;;
54;20/12/2021;08:00;0.0;0.0;0.1;;;;;;;;;;;;;;;
54;20/12/2021;09:00;0.1;0.0;0.0;;;;;;;;;;;;;;;
54;20/12/2021;10:00;0.0;0.0;0.0;;;;;;;;;;;;;;;
54;20/12/2021;11:00;0.0;0.0;0.1;;;;;;;;;;;;;;;
54;20/12/2021;12:00;0.1;0.0;0.0;;;;;;;;;;;;;;;
54;20/12/2021;13:00;0.0;0.0;0.0;;;;;;;;;;;;;;;
54;20/12/2021;14:00;0.0;0.0;0.1;;;;;;;;;;;;;;;
54;20/12/2021;15:00;0.1;0.0;0.0;;;;;;;;;;;;;;;
54;20/12/2021;16:00;0.0;0.0;0.0;;;;;;;;;;;;;;;
